area,rank_gs,title,rate_gs,rank_pc,rate_pc,rank_ss,rate_ss,rate,rank,new_rank
Image generation,201.0,progressive pose attention transfer for person image generation,1.0,101.0,3.0,22.0,5.0,3.0,107.3,29
Image generation,7.0,visual object networks: image generation with disentangled 3d representation,5.0,114.0,3.0,201.0,1.0,3.0,108.0,30
Image generation,201.0,deep image spatial transformation for person image generation,1.0,127.0,3.0,3.0,5.0,3.0,112.0,31
Image generation,201.0,disentangled and controllable face image generation via 3d imitative-contrastive learning,1.0,129.0,3.0,1.0,5.0,3.0,112.2,32
Image generation,201.0,deep spatial transformation for pose-guided person image generation and animation,1.0,126.0,3.0,24.0,5.0,3.0,117.9,33
Image generation,201.0,guided image generation with conditional invertible neural networks,1.0,128.0,3.0,29.0,5.0,3.0,120.2,34
Image generation,201.0,deformable gans for pose-based human image generation,1.0,142.0,3.0,19.0,5.0,3.0,122.8,35
Image generation,201.0,xinggan for person image generation,1.0,181.0,3.0,5.0,5.0,3.0,134.2,36
Image generation,201.0,michigan: multi-input-conditioned hair image generation for portrait editing,1.0,182.0,3.0,9.0,5.0,3.0,135.79999999999998,37
Image generation,201.0,disentangled person image generation,1.0,200.0,3.0,34.0,5.0,3.0,150.5,38
Image generation,21.0,hybrid retrieval-generation reinforced agent for medical image report generation,5.0,201.0,1.0,101.0,3.0,2.8,117.0,39
Image generation,28.0,image-grounded conversations: multimodal context for natural question and response generation,5.0,201.0,1.0,113.0,3.0,2.8,122.70000000000002,40
Image generation,176.0,spectral normalization for generative adversarial networks,3.0,86.0,4.0,201.0,1.0,2.8,147.5,41
Image generation,201.0,visual object networks: image generation with disentangled 3d representations,1.0,115.0,3.0,59.0,4.0,2.7,124.0,42
Image generation,201.0,rethinking attention with performers,1.0,1.0,5.0,201.0,1.0,2.5999999999999996,121.0,43
Image generation,201.0,density estimation using real nvp,1.0,2.0,5.0,201.0,1.0,2.5999999999999996,121.39999999999999,44
Image generation,201.0,improved techniques for training gans,1.0,3.0,5.0,201.0,1.0,2.5999999999999996,121.8,45
Image generation,201.0,reformer: the efficient transformer,1.0,4.0,5.0,201.0,1.0,2.5999999999999996,122.19999999999999,46
Image generation,201.0,autoregressive diffusion models,1.0,6.0,5.0,201.0,1.0,2.5999999999999996,123.0,47
Image generation,201.0,combiner: full attention transformer with sparse computation cost,1.0,7.0,5.0,201.0,1.0,2.5999999999999996,123.39999999999999,48
Image generation,201.0,a general and adaptive robust loss function,1.0,8.0,5.0,201.0,1.0,2.5999999999999996,123.8,49
Image generation,201.0,training with quantization noise for extreme model compression,1.0,9.0,5.0,201.0,1.0,2.5999999999999996,124.19999999999999,50
Image generation,201.0,aggregating nested transformers,1.0,12.0,5.0,201.0,1.0,2.5999999999999996,125.39999999999999,51
Image generation,201.0,evolving normalization-activation layers,1.0,13.0,5.0,201.0,1.0,2.5999999999999996,125.8,52
Image generation,201.0,making convolutional networks shift-invariant again,1.0,14.0,5.0,201.0,1.0,2.5999999999999996,126.19999999999999,53
Image generation,201.0,a style-based generator architecture for generative adversarial networks,1.0,15.0,5.0,201.0,1.0,2.5999999999999996,126.6,54
Image generation,201.0,"controlvae: tuning, analytical properties, and performance analysis",1.0,16.0,5.0,201.0,1.0,2.5999999999999996,127.0,55
Image generation,201.0,the relativistic discriminator: a key element missing from standard gan,1.0,17.0,5.0,201.0,1.0,2.5999999999999996,127.39999999999999,56
Image generation,201.0,began: boundary equilibrium generative adversarial networks,1.0,18.0,5.0,201.0,1.0,2.5999999999999996,127.8,57
Image generation,201.0,improved training of wasserstein gans,1.0,19.0,5.0,201.0,1.0,2.5999999999999996,128.2,58
Image generation,201.0,wasserstein gan,1.0,20.0,5.0,201.0,1.0,2.5999999999999996,128.6,59
Image generation,201.0,conditional image synthesis with auxiliary classifier gans,1.0,21.0,5.0,201.0,1.0,2.5999999999999996,129.0,60
Image generation,201.0,infogan: interpretable representation learning by information maximizing generative adversarial nets,1.0,22.0,5.0,201.0,1.0,2.5999999999999996,129.39999999999998,61
Image generation,201.0,generating diverse high-fidelity images with vq-vae-2,1.0,24.0,5.0,201.0,1.0,2.5999999999999996,130.2,62
Image generation,201.0,training language gans from scratch,1.0,25.0,5.0,201.0,1.0,2.5999999999999996,130.6,63
Image generation,201.0,on noise injection in generative adversarial networks,1.0,26.0,5.0,201.0,1.0,2.5999999999999996,131.0,64
Image generation,201.0,analyzing and improving the image quality of stylegan,1.0,27.0,5.0,201.0,1.0,2.5999999999999996,131.39999999999998,65
Image generation,201.0,semantic image synthesis with spatially-adaptive normalization,1.0,29.0,5.0,201.0,1.0,2.5999999999999996,132.2,66
Image generation,201.0,zero: memory optimizations toward training trillion parameter models,1.0,30.0,5.0,201.0,1.0,2.5999999999999996,132.6,67
Image generation,201.0,"progressive growing of gans for improved quality, stability, and variation",1.0,31.0,5.0,201.0,1.0,2.5999999999999996,133.0,68
Image generation,201.0,denoising diffusion probabilistic models,1.0,33.0,5.0,201.0,1.0,2.5999999999999996,133.8,69
Image generation,201.0,axiom-based grad-cam: towards accurate visualization and explanation of cnns,1.0,35.0,5.0,201.0,1.0,2.5999999999999996,134.6,70
Image generation,201.0,combining markov random fields and convolutional neural networks for image synthesis,1.0,36.0,5.0,201.0,1.0,2.5999999999999996,135.0,71
Image generation,201.0,adversarial latent autoencoders,1.0,37.0,5.0,201.0,1.0,2.5999999999999996,135.39999999999998,72
Image generation,201.0,singan: learning a generative model from a single natural image,1.0,38.0,5.0,201.0,1.0,2.5999999999999996,135.8,73
Image generation,201.0,joint discriminative and generative learning for person re-identification,1.0,39.0,5.0,201.0,1.0,2.5999999999999996,136.2,74
Image generation,201.0,alias-free generative adversarial networks,1.0,40.0,5.0,201.0,1.0,2.5999999999999996,136.6,75
Image generation,66.0,language generation with recurrent generative adversarial networks without pre-training,4.0,201.0,1.0,180.0,3.0,2.5,154.2,76
Image generation,86.0,blast ring image generator (brig): simple prokaryote genome comparisons,4.0,201.0,1.0,176.0,3.0,2.5,159.0,77
Image generation,201.0,a variational u-net for conditional appearance and shape generation,1.0,122.0,3.0,123.0,3.0,2.4000000000000004,146.0,78
Image generation,201.0,mode seeking generative adversarial networks for diverse image synthesis,1.0,136.0,3.0,133.0,3.0,2.4000000000000004,154.6,79
Image generation,112.0,pixel recurrent neural networks,3.0,190.0,3.0,201.0,1.0,2.4,169.89999999999998,80
Image generation,201.0,glow: generative flow with invertible 1x1 convolutions,1.0,41.0,4.0,201.0,1.0,2.2,137.0,81
Image generation,201.0,stargan v2: diverse image synthesis for multiple domains,1.0,42.0,4.0,201.0,1.0,2.2,137.39999999999998,82
Image generation,201.0,gradient penalty from a maximum margin perspective,1.0,43.0,4.0,201.0,1.0,2.2,137.8,83
Image generation,201.0,generating images with perceptual similarity metrics based on deep networks,1.0,44.0,4.0,201.0,1.0,2.2,138.2,84
Image generation,201.0,large scale gan training for high fidelity natural image synthesis,1.0,45.0,4.0,201.0,1.0,2.2,138.6,85
Image generation,201.0,beyond self-attention: external attention using two linear layers for visual tasks,1.0,46.0,4.0,201.0,1.0,2.2,139.0,86
Image generation,201.0,pixelcnn++: improving the pixelcnn with discretized logistic mixture likelihood and other modifications,1.0,48.0,4.0,201.0,1.0,2.2,139.8,87
Image generation,201.0,training generative adversarial networks with limited data,1.0,49.0,4.0,201.0,1.0,2.2,140.2,88
Image generation,201.0,taming transformers for high-resolution image synthesis,1.0,50.0,4.0,201.0,1.0,2.2,140.6,89
Image generation,201.0,liquid warping gan with attention: a unified framework for human image synthesis,1.0,51.0,4.0,201.0,1.0,2.2,141.0,90
Image generation,201.0,neural photo editing with introspective adversarial networks,1.0,52.0,4.0,201.0,1.0,2.2,141.39999999999998,91
Image generation,201.0,deep domain-adversarial image generation for domain generalisation,1.0,201.0,1.0,4.0,5.0,2.2,141.89999999999998,92
Image generation,201.0,rebooting acgan: auxiliary classifier gans with stable training,1.0,54.0,4.0,201.0,1.0,2.2,142.2,93
Image generation,201.0,differentiable augmentation for data-efficient gan training,1.0,56.0,4.0,201.0,1.0,2.2,143.0,94
Image generation,201.0,bipartite graph reasoning gans for person image generation,1.0,201.0,1.0,10.0,5.0,2.2,143.7,95
Image generation,201.0,sketchycoco: image generation from freehand scene sketches,1.0,201.0,1.0,11.0,5.0,2.2,144.0,96
Image generation,201.0,self-supervised gans via auxiliary rotation loss,1.0,59.0,4.0,201.0,1.0,2.2,144.2,97
Image generation,201.0,tedigan: text-guided diverse image generation and manipulation,1.0,201.0,1.0,12.0,5.0,2.2,144.29999999999998,98
Image generation,201.0,stackgan++: realistic image synthesis with stacked generative adversarial networks,1.0,60.0,4.0,201.0,1.0,2.2,144.6,99
Image generation,201.0,learning canonical representations for scene graph to image generation,1.0,201.0,1.0,13.0,5.0,2.2,144.6,100
Image generation,201.0,semi-supervised cross-modal image generation with generative adversarial networks,1.0,201.0,1.0,15.0,5.0,2.2,145.2,101
Image generation,201.0,semantic pyramid for image generation,1.0,201.0,1.0,16.0,5.0,2.2,145.5,102
Image generation,201.0,attentive normalization for conditional image generation,1.0,201.0,1.0,17.0,5.0,2.2,145.79999999999998,103
Image generation,201.0,gan dissection: visualizing and understanding generative adversarial networks,1.0,63.0,4.0,201.0,1.0,2.2,145.8,104
Image generation,201.0,image generation by gan and style transfer for agar plate image segmentation,1.0,201.0,1.0,18.0,5.0,2.2,146.1,105
Image generation,201.0,faceforensics++: learning to detect manipulated facial images,1.0,64.0,4.0,201.0,1.0,2.2,146.2,106
Image generation,201.0,faceforensics++: learning to detect manipulated facial images,1.0,65.0,4.0,201.0,1.0,2.2,146.6,107
Image generation,201.0,fashion-gen: the generative fashion dataset and challenge,1.0,66.0,4.0,201.0,1.0,2.2,147.0,108
Image generation,201.0,mirrorgan: learning text-to-image generation by redescription,1.0,201.0,1.0,21.0,5.0,2.2,147.0,109
Image generation,201.0,ganspace: discovering interpretable gan controls,1.0,67.0,4.0,201.0,1.0,2.2,147.39999999999998,110
Image generation,201.0,closed-form factorization of latent semantics in gans,1.0,68.0,4.0,201.0,1.0,2.2,147.8,111
Image generation,201.0,pose guided person image generation,1.0,201.0,1.0,25.0,5.0,2.2,148.2,112
Image generation,201.0,attention-based fusion for multi-source human image generation,1.0,201.0,1.0,26.0,5.0,2.2,148.5,113
Image generation,201.0,trb: a novel triplet representation for understanding 2d human body,1.0,70.0,4.0,201.0,1.0,2.2,148.6,114
Image generation,201.0,exocentric to egocentric image generation via parallel generative adversarial network,1.0,201.0,1.0,27.0,5.0,2.2,148.79999999999998,115
Image generation,201.0,niftynet: a deep-learning platform for medical imaging,1.0,71.0,4.0,201.0,1.0,2.2,149.0,116
Image generation,201.0,image generation from layout,1.0,201.0,1.0,28.0,5.0,2.2,149.1,117
Image generation,201.0,torchgan: a flexible framework for gan training and evaluation,1.0,72.0,4.0,201.0,1.0,2.2,149.39999999999998,118
Image generation,201.0,semantics disentangling for text-to-image generation,1.0,201.0,1.0,30.0,5.0,2.2,149.7,119
Image generation,201.0,contrastive learning for unpaired image-to-image translation,1.0,73.0,4.0,201.0,1.0,2.2,149.8,120
